dataset_name,size_on_rses_gb,rses,on_tape
/QCD_Pt-15To7000_IsoTrkFilter_etaseedmax28_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-NoPURECO_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,7019.116059416,"T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T1_DE_KIT_Disk,T2_CH_CERN,T1_US_FNAL_Disk,T2_US_Purdue",True
/HTo2LongLivedTo4b_MH-1000_MFF-450_CTau-100000mm_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,51.760277902,"T0_CH_CERN_Tape,T2_US_Caltech,T1_US_FNAL_Disk,T2_US_Nebraska",True
/BcToJpsiPi_TuneCP5_14TeV_pythia8_evtgen/Run3Summer21MiniAOD-Pilot_120X_mcRun3_2021_realistic_v5_ext1-v2/MINIAODSIM,178.495766933,"T1_DE_KIT_Tape,T2_IN_TIFR,T2_US_Wisconsin",True
/BsToTauTau_MuFilter_SoftQCDnonD_TuneCP5_14TeV-pythia8-evtgen/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,251.061548441,"T2_DE_RWTH,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_PL_Swierk,T2_IT_Legnaro,T2_US_UCSD,T2_CH_CSCS,T2_US_MIT,T2_US_Caltech,T2_BE_IIHE,T2_BR_SPRACE,T2_US_Vanderbilt,T2_IN_TIFR,T2_UA_KIPT,T2_US_Wisconsin,T2_US_Florida,T2_BE_UCL,T1_IT_CNAF_Disk,T2_KR_KISTI,T2_RU_JINR,T2_CN_Beijing,T1_US_FNAL_Disk,T2_US_Purdue,T2_FR_IPHC,T2_US_Nebraska,T2_HU_Budapest",True
/ZprimeToEE_M-4000_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-FlatPU0to70IDEALGT_120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,2347.446894176,"T1_DE_KIT_Tape,T1_US_FNAL_Disk,T2_US_Nebraska",True
/SingletTripletHDMToDisplacedL_M200deltaM20ctau3m_TuneCP5_14TeV-madgraph-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,150.243043516,"T2_IT_Legnaro,T2_US_UCSD,T2_US_MIT,T2_US_Caltech,T2_BR_SPRACE,T2_US_Vanderbilt,T2_IN_TIFR,T2_UA_KIPT,T2_US_Wisconsin,T2_US_Florida,T2_RU_JINR,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T1_IT_CNAF_Tape,T2_HU_Budapest",True
/ZprimeToTauTau_M-4000_TuneCP5_14TeV-pythia8-tauola/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,324.468532177,"T0_CH_CERN_Tape,T2_IT_Legnaro,T2_US_UCSD,T2_IT_Bari,T2_US_Caltech,T2_US_MIT,T2_CH_CSCS,T2_ES_CIEMAT,T2_TW_NCHC,T2_US_Vanderbilt,T2_IN_TIFR,T2_US_Wisconsin,T2_UK_SGrid_RALPP,T2_US_Florida,T2_BE_UCL,T1_IT_CNAF_Disk,T2_RU_JINR,T2_IT_Rome,T2_CN_Beijing,T1_US_FNAL_Disk,T2_US_Purdue,T2_FR_IPHC,T2_HU_Budapest",True
/QCD_Pt-20To30_EMEnriched_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,133.414721771,"T2_IT_Legnaro,T2_US_UCSD,T2_CH_CSCS,T2_US_MIT,T2_US_Caltech,T2_BE_IIHE,T2_ES_CIEMAT,T2_US_Vanderbilt,T2_US_Wisconsin,T2_US_Florida,T2_KR_KISTI,T2_RU_JINR,T1_US_FNAL_Disk,T2_US_Purdue,T2_US_Nebraska,T1_IT_CNAF_Tape,T2_HU_Budapest",True
/BuToTauTo3Mu_MuFilter_TuneCP5_14TeV-pythia8-evtgen/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,778.464036064,"T2_DE_RWTH,T2_ES_IFCA,T2_FR_GRIF_LLR,T0_CH_CERN_Tape,T2_IT_Legnaro,T2_BE_IIHE,T2_ES_CIEMAT,T2_BR_SPRACE,T2_US_Vanderbilt,T2_UA_KIPT,T2_BE_UCL,T1_IT_CNAF_Disk,T2_RU_JINR,T2_IT_Rome,T2_CN_Beijing,T2_FR_IPHC,T2_HU_Budapest",True
/ZToMuMu_M-200To400_TuneCP5_14TeV-powheg-pythia8/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,133.248056121,"T2_BE_UCL,T2_US_MIT,T2_US_Caltech,T1_DE_KIT_Tape,T2_IT_Pisa,T2_US_Vanderbilt,T1_US_FNAL_Disk,T2_US_Wisconsin",True
