dataset_name,size_on_rses_gb,rses,on_tape
/BlackHole_BH10_MD3000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.0331819,"T1_US_FNAL_Disk,T1_IT_CNAF_Tape",True
/BlackHole_BH10_MD3000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.215489852,"T1_ES_PIC_Tape,T2_US_Wisconsin",True
/BlackHole_BH1_MD-2000_MBH-11000_n-6_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,2.201926316,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
/BlackHole_BH1_MD-2000_MBH-3000_n-2_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.291715694,"T2_US_MIT,T1_IT_CNAF_Tape",True
/BlackHole_BH1_MD-4000_MBH-8000_n-6_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.567136254,"T1_US_FNAL_Disk,T1_RU_JINR_Tape",True
/BlackHole_BH1_MD-7000_MBH-8000_n-6_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.316368292,"T2_US_MIT,T1_UK_RAL_Tape",True
/BlackHole_BH2_MD-2000_MBH-7000_n-6_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.581994272,"T2_US_MIT,T1_UK_RAL_Tape",True
/BlackHole_BH2_MD-3000_MBH-10000_n-4_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.693434662,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
/BlackHole_BH2_MD-3000_MBH-9000_n-2_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.5398255,"T2_US_Purdue,T1_IT_CNAF_Tape",True
/BlackHole_BH2_MD-9000_MBH-11000_n-2_TuneCUETP8M1_13TeV-blackmax/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.313386328,"T1_US_FNAL_Disk,T1_ES_PIC_Tape",True
/BlackHole_BH2_MD2000_MBH4000_n2_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.205469594,"T1_US_FNAL_Disk,T1_ES_PIC_Tape",True
/BlackHole_BH2_MD4000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,1.24010149,"T1_UK_RAL_Tape,T1_US_FNAL_Disk",True
