dataset_name,total_space_occupied,rses,on_tape,dataset_size,percent_locked_other_sites
/ParkingBPH1/Run2018C-05May2019-v1/MINIAOD,40131812954286,"T0_CH_CERN_Tape,T2_US_Nebraska",True,20065906477143,0.0
/ParkingBPH5/Run2018C-05May2019-v1/MINIAOD,40067949531920,"T0_CH_CERN_Tape,T2_US_Purdue",True,20033974765960,0.0
/ParkingBPH2/Run2018C-05May2019-v1/MINIAOD,39850092145808,"T0_CH_CERN_Tape,T1_US_FNAL_Disk",True,19925046072904,0.0
/ParkingBPH4/Run2018C-05May2019-v1/MINIAOD,40003661293220,"T0_CH_CERN_Tape,T1_US_FNAL_Disk",True,20001830646610,0.0
/ParkingBPH3/Run2018C-05May2019-v1/MINIAOD,40139169669818,"T0_CH_CERN_Tape,T2_US_Purdue",True,20069584834909,0.0
